arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,cluster
E9_L2PFTW28,15.104583333333334,48000.0,0.1280317,0.9621515,0.1330681294202804,32.857883,0.0765071591610797,0.0,0.0,76.0
BZruXzAcqPA,24.961458333333333,48000.0,0.1100332,0.56673276,0.1941535919904709,56.458817,0.0586304597394276,0.0,0.0,23.0
nLMne5MrFfc,27.434666666666665,48000.0,0.0736634,1.1838481,0.0622236877679824,29.167686,0.0396507906626506,13.0,0.47385303265940903,52.0
7f3BwZVUuq8,58.18920833333333,48000.0,0.12511267,1.0515878,0.1189750060439109,29.951664,0.0354083556233962,8.0,0.13748253721158205,35.0
7C6_eYbzZiU,87.40266666666666,48000.0,0.11507564,0.9297559,0.1237697303295135,35.624374,0.053566925812233,33.0,0.3775628508664877,63.0
c2bMkZ-188c,12.501333333333331,48000.0,0.08907395,0.83040965,0.1072650700807571,45.11193,0.054552213208653,0.0,0.0,28.0
l1_CB5svbrc,9.009354166666666,48000.0,0.12076036,0.5391828,0.2239692360162735,34.73502,0.0357803254437869,0.0,0.0,26.0
tW4bTaHbcaw,27.086083333333335,48000.0,0.19079725,1.0781947,0.1769599169492721,33.35221,0.0314570389394685,0.0,0.0,4.0
h0TWNSbxQWw,27.922,48000.0,0.011174159,0.2638347,0.0423528775572776,19.664345,0.0360811494342055,0.0,0.0,70.0
ThwsjNHegbA,13.717333333333332,48000.0,0.14949557,1.0337762,0.1446111649274826,50.835194,0.0894499380827505,0.0,0.0,58.0
wiN-BqznrfQ,57.22558333333333,48000.0,0.1044725,0.9979413,0.1046880260109901,182.32048,0.0334120893522833,0.0,0.0,33.0
hAJEBFsO29I,38.13879166666667,48000.0,0.06730098,0.6352989,0.1059359312057495,70.98362,0.0337189881326901,0.0,0.0,73.0
HqmAwhKqDa8,36.68754166666667,48000.0,0.11906431,1.0121003,0.1176408156752586,41.334194,0.0264776185501453,0.0,0.0,20.0
CivNK456qCg,18.181229166666668,48000.0,0.19759454,1.0974361,0.1800510734319687,35.64422,0.0765974385997067,0.0,0.0,58.0
1VEpEH-bBsg,27.411166666666663,48000.0,0.22164078,1.1231779,0.1973336338996887,29.33074,0.0324613934824902,0.0,0.0,4.0
v8Mxyd71vjo,38.939875,48000.0,0.20902996,1.1581571,0.1804849803447723,29.711943,0.0433591342697206,0.0,0.0,41.0
nnZlM6UmscQ,73.15447916666666,48000.0,0.171279,1.1808513,0.1450470387935638,35.967907,0.0429612752177795,4.0,0.05467881181802778,36.0
NQyGzIQs3EM,22.9529375,48000.0,0.09422085,0.90188366,0.1044711768627166,33.34255,0.0310448855715613,7.0,0.3049718581771941,35.0
vLCTcV_-ch8,13.0960625,48000.0,0.16724037,1.0108862,0.1654393672943115,35.354862,0.0223309147241449,0.0,0.0,4.0
5UVAvoAM-zA,87.725,48000.0,0.17527337,1.2713556,0.1378633677959442,38.597374,0.0487854412044072,1.0,0.01139925904816187,36.0
Rlms8DCFCH8,19.887895833333335,48000.0,0.11983753,1.1119592,0.1077715158462524,28.318415,0.0295173215482573,2.0,0.10056368037929267,20.0
SSxjmslsk0A,12.3298125,48000.0,0.11552559,0.83185995,0.1388762444257736,43.029755,0.0439178572394031,0.0,0.0,61.0
qLRrnovHwiU,61.67466666666667,48000.0,0.19834824,1.3268192,0.1494915336370468,33.073326,0.0616704369217966,0.0,0.0,41.0
DcPO9QW8-N0,7.035666666666667,48000.0,0.053985152,0.43882698,0.1230214983224868,30.927298,0.0360662286931818,0.0,0.0,9.0
sYEdIxvo_IQ,36.87329166666667,48000.0,0.04972625,0.7650182,0.0650000870227813,39.69262,0.0855041627494937,10.0,0.27119900469965275,11.0
JWDVprVIJSc,25.8554375,48000.0,0.20900436,1.1017656,0.1896994709968567,34.352215,0.0445905125180486,0.0,0.0,41.0
7-91VdN7Pzg,73.67691666666667,48000.0,0.054101538,0.65025866,0.08320003002882,45.520977,0.0582302250334756,25.0,0.3393193028571816,67.0
QTTsuY4DC2A,28.48,48000.0,0.06443878,0.5965022,0.1080277413129806,51.615387,0.0313933217895919,0.0,0.0,9.0
fhONaBswWec,5.973333333333334,48000.0,0.25660062,1.1256461,0.2279585152864456,52.853043,0.0458775484625668,0.0,0.0,57.0
PiiFLYbJaKY,19.922729166666667,48000.0,0.1800813,1.0745754,0.1675836741924286,31.951075,0.0681884242839935,0.0,0.0,58.0
pxSxyXe-5wg,10.216791666666667,48000.0,0.022458307,0.12485048,0.1798816174268722,55.68865,0.0502343546124739,0.0,0.0,50.0
4J8sz52bX6E,8.788770833333333,48000.0,0.101630084,0.9487431,0.1071207597851753,31.953064,0.0584870866201456,0.0,0.0,1.0
tZtLY-78C2Y,11.609979166666667,48000.0,0.029118398,0.3243185,0.0897833406925201,31.994064,0.0334084811179981,0.0,0.0,70.0
ZpO1I7jK-rk,24.740875,48000.0,0.30843663,1.1318872,0.272497683763504,32.595497,0.0491410880253232,0.0,0.0,15.0
V1BhQ7RiNr0,116.6570625,48000.0,0.022280712,0.7512622,0.0296577047556638,16.376852,0.0541860038601764,0.0,0.0,25.0
lXSck4gB_IA,39.92672916666667,48000.0,0.075861044,0.90922344,0.083434984087944,27.689764,0.0349705361912393,12.0,0.3005505397125881,35.0
Bi1WrAqM4EE,47.508041666666664,48000.0,0.0661385,1.0218529,0.0647240951657295,178.047,0.0356324722159856,0.0,0.0,33.0
S2gdJtiR2tM,15.290354166666669,48000.0,0.13088053,0.9664471,0.1354244202375412,45.56652,0.0413803036741631,0.0,0.0,61.0
QOLi0KDF4kg,8.405333333333333,48000.0,0.20223399,1.1004804,0.1837688088417053,67.8961,0.0434211373178073,0.0,0.0,27.0
jJjkH_69P88,13.154125,48000.0,0.03950582,0.9467967,0.0417257696390152,39.9012,0.0725801984147082,4.0,0.30408712096015506,11.0
HOQc5pZ1hPY,45.29054166666667,48000.0,0.05241922,0.26908648,0.1948043555021286,30.502441,0.0498269971002119,1.0,0.022079665272274472,50.0
i6KYjVMtTXk,7.2098125,48000.0,0.08670474,0.8388258,0.1033644154667854,29.09739,0.0389165934726331,0.0,0.0,22.0
LPkTWJKCPTg,13.316645833333334,48000.0,0.195222,1.096168,0.1780949681997299,38.637096,0.0606395272467974,0.0,0.0,41.0
ZzMAQuzZY-0,17.171166666666668,48000.0,0.06171128,0.9285222,0.0664618238806724,177.69778,0.0293572277756211,0.0,0.0,33.0
2qxHMqXwVvg,12.109208333333331,48000.0,0.30947646,1.2015853,0.2575567960739136,59.12672,0.0504846707196302,0.0,0.0,15.0
Rz2J5jM2gMM,19.008,48000.0,0.33438218,1.2136896,0.2755088210105896,60.092754,0.0399558109576556,0.0,0.0,15.0
fwTFF8obk_c,111.1075,48000.0,0.2729098,1.4115572,0.1933395266532898,36.935043,0.0345427227578717,0.0,0.0,57.0
yNcuMg-c5_4,37.26804166666667,48000.0,0.20656578,1.1572472,0.1784975528717041,31.310173,0.0569666582444905,0.0,0.0,41.0
ulI_d2YMANA,37.39575,48000.0,0.042774674,1.0029129,0.0426504388451576,29.12819,0.0381558511302053,14.0,0.37437409331274274,52.0
BYA63nXIdu4,8.8468125,48000.0,0.09373889,0.70677406,0.1326292157173156,53.390137,0.0769360645707831,0.0,0.0,23.0
QZ84jFmrCeo,20.085270833333333,48000.0,0.19502148,1.0929352,0.1784382760524749,187.66074,0.0437404573818374,0.0,0.0,3.0
pH93qnsTEJY,9.415708333333331,48000.0,0.023163754,0.21344043,0.1085256189107894,26.97365,0.022535036806342,0.0,0.0,70.0
B-pu9pyfI-0,59.50114583333333,48000.0,0.13724451,1.0435557,0.1315162181854248,38.04019,0.0099978189695734,2.0,0.03361279807286625,20.0
dMjBgpqqUdw,10.959833333333334,48000.0,0.073914744,0.52984834,0.1395017057657241,30.898697,0.038758036691391,0.0,0.0,9.0
9Znk_0Xr5WE,27.840979166666667,48000.0,0.03243292,0.65472203,0.049536932259798,24.177105,0.0321799971873803,0.0,0.0,25.0
cYP6tO3Uxtg,175.27466666666666,48000.0,0.02967115,0.48121187,0.0616592206060886,21.994955,0.0269778287687123,0.0,0.0,70.0
VZ6etPPE51I,16.533333333333335,48000.0,0.16717099,1.0682238,0.1564943492412567,35.930096,0.0543670162395228,0.0,0.0,36.0
ewhOK2GkSYs,5.236104166666666,48000.0,0.10513284,0.73301363,0.1434254944324493,52.572556,0.0115188629709775,0.0,0.0,26.0
t2imeD-yW1E,20.9211875,48000.0,0.22586988,1.1610584,0.1945379078388214,36.567833,0.056408678962793,0.0,0.0,41.0
IVKf-x5Cb_U,25.89025,48000.0,0.093673766,0.7115854,0.1316409260034561,49.226147,0.0403895873017915,0.0,0.0,61.0
Xd-Bnwuj98M,18.204458333333335,48000.0,0.3067462,1.1777368,0.2604539692401886,30.775764,0.0469133302211482,0.0,0.0,15.0
9z9IvJnhU5A,19.264,48000.0,0.050503936,0.19708689,0.2562521398067474,51.477886,0.0271940500484228,0.0,0.0,26.0
Kjoszwqkeuo,24.520291666666665,48000.0,0.016991489,0.3293998,0.0515831783413887,20.099613,0.0378618675918877,1.0,0.040782549147219904,70.0
jQ8DUwROCDc,6.506666666666667,48000.0,0.24825549,1.1256461,0.2205448895692825,51.28982,0.0519168435454173,0.0,0.0,57.0
RSbVWiKwLw4,4.0170625,48000.0,0.089595646,0.4744678,0.1888339817523956,35.659557,0.025162674071618,0.0,0.0,26.0
04kfzZFdfAg,10.623145833333334,48000.0,0.13472435,0.8279289,0.1627245396375656,116.56772,0.0214681970067771,0.0,0.0,31.0
2VPsUGSFVyY,21.548125,48000.0,0.17670862,1.1490703,0.1537840068340301,39.4451,0.025805941906853,3.0,0.13922325028279722,4.0
2hOOvj2CNek,11.818958333333333,48000.0,0.16375653,1.1131158,0.1471154540777206,41.729256,0.0735310175270513,0.0,0.0,58.0
EnGRVvaIzVw,28.7463125,48000.0,0.21098363,1.0510635,0.2007334679365158,27.744722,0.0533683253130797,0.0,0.0,41.0
SKm3kF_dT6I,5.12,48000.0,0.0060408367,0.05802127,0.1041141748428344,35.66646,0.0110802283653846,0.0,0.0,70.0
lycQpa3AnQU,7.061333333333334,48000.0,0.013115791,0.58641934,0.022365890443325,40.29531,0.0124331282993966,1.0,0.14161631419939577,60.0
988kDfoWyXw,16.683541666666667,48000.0,0.2518908,1.1673503,0.2157799750566482,35.713802,0.029391099241214,0.0,0.0,57.0
v4NrIWplYpc,10.9714375,48000.0,0.24148753,1.0974367,0.2200468927621841,62.645725,0.0342053115889212,0.0,0.0,57.0
YLkv4Dy0m5c,19.144854166666665,48000.0,0.18933731,1.1016043,0.1718741506338119,37.540714,0.0779065655466573,0.0,0.0,58.0
ESYNf36oQPc,29.605458333333335,48000.0,0.21589285,1.1146199,0.1936919093132019,35.10024,0.0546204844538004,0.0,0.0,41.0
jHwjwF2rZkI,12.074395833333334,48000.0,0.043389697,1.0601919,0.0409262664616107,32.61594,0.0937387850596289,4.0,0.3312795153656756,40.0
P_SiPcAt55A,58.32533333333333,48000.0,0.0654425,0.8998099,0.0727292522788047,28.819275,0.0292446452447888,16.0,0.274323335771763,35.0
sHyBWRQuJSI,57.039833333333334,48000.0,0.22470796,1.0842812,0.2072414010763168,60.990623,0.0597673414711106,0.0,0.0,27.0
5mNqIttbU70,10.602666666666666,48000.0,0.12559213,0.760232,0.1652023792266845,45.22463,0.0533703674623115,0.0,0.0,18.0
m_TKmUPJGrY,20.816708333333334,48000.0,0.16716522,0.7540542,0.2216885983943939,36.19371,0.0619746974257172,1.0,0.048038334591003616,18.0
AC1N3kiZUyU,15.104,48000.0,0.07529719,0.7677114,0.098080076277256,42.086548,0.0441734297812279,0.0,0.0,22.0
UJprtdYoRQY,20.851520833333332,48000.0,0.21565211,1.0950339,0.1969364732503891,30.65187,0.0497612292199488,0.0,0.0,41.0
pUis2Jd-lQg,15.870854166666666,48000.0,0.059256885,0.69797206,0.0848986506462097,33.889774,0.039858910345262,0.0,0.0,22.0
uhf6nmX0kKE,25.054333333333332,48000.0,0.13316946,0.78619266,0.1693852692842483,45.823788,0.0555744715171349,0.0,0.0,18.0
3Gh43JlORBU,16.706770833333334,48000.0,0.13532697,0.7053553,0.1918564587831497,40.20937,0.0253339133296107,0.0,0.0,26.0
i58WwerHhrU,4.725270833333333,48000.0,0.22588488,1.2398287,0.182190403342247,41.076805,0.027940048321106,0.0,0.0,4.0
tikeqh2fmRQ,19.272979166666666,48000.0,0.22657742,1.0494611,0.2158988118171692,30.74754,0.0371526096430547,0.0,0.0,57.0
dHX-Lf_0byk,66.94314583333333,48000.0,0.19429111,1.1859432,0.1638283431529998,27.168774,0.0491061092106835,1.0,0.014938049109458866,41.0
ASr8CLWiVuI,15.4180625,48000.0,0.22569448,1.0042753,0.2247336655855178,48.34771,0.0223140479123443,0.0,0.0,57.0
mIQPzGMPzWU,55.19383333333333,48000.0,0.21131484,1.1574924,0.1825626194477081,71.36009,0.032155514039855,0.0,0.0,27.0
qxZaksQ4ReE,15.836020833333333,48000.0,0.24872501,1.2089747,0.2057321816682815,46.23799,0.0918734874789562,0.0,0.0,32.0
lflUqvBR-HU,21.281104166666665,48000.0,0.026923615,0.58341163,0.0461485758423805,19.578568,0.0331830653494489,0.0,0.0,70.0
xcSnfP5Cu58,26.052791666666668,48000.0,0.10392953,2.0253768,0.0513136759400367,34.34143,0.0482341127711829,4.0,0.15353441010000526,43.0
KTRHbRJAgqQ,36.223145833333334,48000.0,0.03961029,0.3345965,0.1183822527527809,59.530605,0.0091971137919611,0.0,0.0,73.0
p1iJU2Sa4A8,13.606895833333333,48000.0,0.20539749,1.0247273,0.2004411071538925,35.873188,0.0273181114077194,0.0,0.0,4.0
2LzhCA6yQ6I,15.882458333333334,48000.0,0.16416037,0.8349945,0.196600541472435,57.44225,0.0347430637172599,0.0,0.0,4.0
j5Pla9ndsIw,19.413333333333338,48000.0,0.021260623,0.3524955,0.0603145956993103,54.601105,0.0382419944398682,0.0,0.0,78.0
G5cg1lnVCik,4.45825,48000.0,0.11245434,0.49450344,0.227408617734909,51.517975,0.0369925613038277,0.0,0.0,26.0
-wIgPqAnJr4,12.416,48000.0,0.027936785,0.53508765,0.052209734916687,21.969036,0.0323481089055794,0.0,0.0,70.0
AuMHPoqLCIY,87.04,48000.0,0.07567737,0.93008196,0.0813663452863693,26.458864,0.0576656506555569,9.0,0.10340073529411764,24.0
LiqXGVAMxcc,16.137875,48000.0,0.07393496,0.75136006,0.0984015017747879,55.170425,0.0250779055477528,0.0,0.0,61.0
IcjUv4LVPT8,117.30722916666669,48000.0,0.013804086,0.33801067,0.0408391989767551,23.466713,0.0504665177049236,1.0,0.008524623819894588,0.0
qXv7U_izYmA,58.3981875,48000.0,0.05553185,0.83201396,0.0667438879609108,28.32633,0.0288909103881278,15.0,0.256857286880693,2.0
hSttvGW3OOQ,8.335979166666666,48000.0,0.1941422,1.0351075,0.1875575184822082,58.097626,0.0791221677189897,0.0,0.0,58.0
XC46yhkbIWw,26.946770833333332,48000.0,0.19027148,1.0595484,0.1795779019594192,56.204712,0.0609907143475465,0.0,0.0,41.0
oSpxbNPdZ5s,19.736979166666668,48000.0,0.21297431,1.1124101,0.1914530545473098,82.76168,0.0398488675884656,0.0,0.0,27.0
9d-whKaNBJE,7.936,48000.0,0.11653412,0.77899814,0.1495948582887649,98.05524,0.038420197147651,0.0,0.0,31.0
Q7DAzMIKhMM,20.181333333333335,48000.0,0.0620073,0.31479543,0.1969764977693557,42.302097,0.0565258415048864,0.0,0.0,50.0
itysw_vBOtE,24.362666666666662,48000.0,0.11826606,0.760232,0.1555657535791397,39.699974,0.0611806790207877,0.0,0.0,18.0
uAwtn_yG0aY,15.168,48000.0,0.086440586,0.5298307,0.1631475538015365,60.40848,0.0433702180692199,0.0,0.0,55.0
mcEC3rIiPrU,5.027125,48000.0,0.17012334,0.7267534,0.234086737036705,69.321,0.0301192978681144,0.0,0.0,26.0
RoQ7-SboUG8,60.053333333333335,48000.0,0.23418708,1.1634653,0.2012841254472732,45.966877,0.0361379285706357,0.0,0.0,57.0
f_-ECUn8UOs,20.654166666666665,48000.0,0.15715528,1.0310946,0.1524159759283065,26.768017,0.070384847299303,0.0,0.0,58.0
3yE_bilmYpE,53.19691666666667,48000.0,0.023114283,0.50602293,0.0456783287227153,20.691689,0.0233739686184342,3.0,0.05639424590710928,70.0
RMEf7oTRnHY,72.46947916666667,48000.0,0.09280467,0.94415295,0.0982941091060638,73.33309,0.0248232270971302,0.0,0.0,61.0
PAq66ZCDeBw,149.73389583333332,48000.0,0.043341093,0.7439535,0.0582577958703041,20.836143,0.0381406856612409,0.0,0.0,25.0
-aD-naRvNA4,179.85016666666667,48000.0,0.23935801,1.200284,0.1994178146123886,66.68268,0.0411810689701826,0.0,0.0,27.0
_Vhsxe-2Wzg,97.70958333333331,48000.0,0.033683512,0.96545357,0.0348887965083122,24.060635,0.074776747642861,12.0,0.12281292776638254,64.0
Qc2ZvtM5N8I,100.98358333333331,48000.0,0.12536559,1.0453303,0.119929164648056,36.59604,0.036590047561523,26.0,0.2574675916795057,35.0
Dw5uZ0gkhio,6.060416666666667,48000.0,0.066643804,0.57433057,0.1160373613238334,35.072323,0.0356479638071177,0.0,0.0,9.0
wJhMHlglA7A,15.534166666666666,48000.0,0.10821832,0.79965866,0.1353306472301483,59.866234,0.0145850983399107,0.0,0.0,61.0
1SkcTQVKYRw,19.075208333333332,48000.0,0.28228968,1.2112063,0.2330649048089981,52.49653,0.0447889555093627,0.0,0.0,15.0
1DZPsErzgVA,23.173520833333335,48000.0,0.20351325,1.085634,0.1874602735042572,187.87277,0.0446032450816843,0.0,0.0,3.0
8yL4XrjQdg8,7.786666666666667,48000.0,0.09616645,0.6587686,0.145979106426239,48.99691,0.0645579952547879,0.0,0.0,18.0
nyV8yTrl808,9.543416666666667,48000.0,0.061877664,0.61831117,0.1000752821564674,108.36529,0.0326968400837988,0.0,0.0,31.0
1ASAg4rnGOU,59.257333333333335,48000.0,0.19042732,1.3373349,0.1423931419849395,38.184643,0.0505006376833603,1.0,0.016875548455324796,36.0
G4V8eIP7EAI,21.432979166666662,48000.0,0.16698672,0.93537414,0.178523987531662,40.583214,0.0575938666044776,0.0,0.0,41.0
v5qfRqsJXjs,13.3863125,48000.0,0.1961119,0.49666354,0.3948586583137512,51.13746,0.0278094652639442,0.0,0.0,62.0
FZ8FDQH5SQw,15.0233125,48000.0,0.099485025,0.8268157,0.1203230917453765,33.415115,0.0512407680535841,0.0,0.0,22.0
bytK-9iuJ6c,15.04,48000.0,0.3283869,1.2660625,0.2593765258789062,37.753487,0.0268966490963855,0.0,0.0,10.0
Wdv3zcwwA1E,18.752,48000.0,0.2644885,1.0586808,0.2498283684253692,56.017437,0.0398061642801307,0.0,0.0,57.0
B3GgxXhZUbs,27.30666666666667,48000.0,0.1149898,1.041445,0.1104137077927589,183.14957,0.031448477462417,0.0,0.0,33.0
rR7Nnh5YuwA,7.6858125,48000.0,0.08355115,0.9345193,0.0894054919481277,34.378857,0.0353194619018724,2.0,0.2602197230286323,35.0
iovqf_-GR-E,23.684354166666665,48000.0,0.22560222,1.3957582,0.1616341769695282,30.79444,0.061805941510018,0.0,0.0,41.0
lAGnxoZZvqs,46.14966666666667,48000.0,0.11420317,1.170541,0.0975644290447235,27.202953,0.0290817920181419,6.0,0.1300117732883589,35.0
QIprf7bWhkE,58.3053125,48000.0,0.017266389,0.31383047,0.0550182051956653,40.527794,0.0288112731788458,0.0,0.0,70.0
cGlEKWTpFj8,105.06666666666666,48000.0,0.022120425,0.35615444,0.0621090829372406,31.116486,0.0308629338867881,3.0,0.02855329949238579,70.0
4KzuLEFt1Fw,22.697520833333332,48000.0,0.3559194,1.4181905,0.250967264175415,46.992393,0.0462726793791118,0.0,0.0,15.0
jrbOSt_69D8,16.973791666666667,48000.0,0.11234062,0.8678071,0.1294534504413604,35.86133,0.0255090148005653,0.0,0.0,20.0
0ZOD8GKP3mI,4.945854166666667,48000.0,0.06544656,0.8394672,0.0779620260000228,178.21013,0.0068106815732758,0.0,0.0,33.0
5i2I9g8H6Oc,12.109208333333331,48000.0,0.26823106,1.2174512,0.2203218191862106,48.657307,0.0700279558208626,0.0,0.0,15.0
EkI5CwSSMQU,30.836104166666665,48000.0,0.17733979,1.0799133,0.1642166972160339,32.116364,0.0648699628156347,0.0,0.0,58.0
YOdLeJlRL0s,5.9559375,48000.0,0.058624577,0.2599887,0.2254889458417892,58.951546,0.0187433614713774,0.0,0.0,26.0
EtyXqKylzcQ,15.267125,48000.0,0.11582227,0.8385514,0.1381218433380127,36.262115,0.0421879091742318,0.0,0.0,20.0
BYA5N8696kM,36.714666666666666,48000.0,0.020915965,0.23943168,0.0873567163944244,37.164505,0.0314406041243102,0.0,0.0,70.0
1zQdSKjWI5U,11.0759375,48000.0,0.24214965,1.0706494,0.2261708229780197,52.805397,0.0600792716855149,0.0,0.0,15.0
1vGz4t5FH2c,47.6,48000.0,0.021407783,0.5878349,0.0364180207252502,49.7669,0.0308260497773358,2.0,0.04201680672268907,70.0
dFD-WqMgSnc,36.75720833333333,48000.0,0.053948008,0.8752676,0.0616360157728195,54.24355,0.0264687828732588,0.0,0.0,61.0
G_aMOFVF5_4,60.186125,48000.0,0.23420233,1.1313088,0.2070189267396927,35.931458,0.0413608743686868,0.0,0.0,41.0
54D-gfIX6wI,12.086,48000.0,0.108238,1.014856,0.106653556227684,36.142647,0.0332203483245149,0.0,0.0,20.0
5Q8q0GhqJqc,17.941333333333333,48000.0,0.06202684,0.74317586,0.0834618583321571,56.442333,0.0407901974710338,0.0,0.0,61.0
21qS6hmra9o,19.136,48000.0,0.022506952,0.21011502,0.1071172952651977,34.562454,0.0348967400766016,0.0,0.0,50.0
ixcST1MY7f0,26.026666666666667,48000.0,0.31808043,1.3092089,0.242956206202507,51.920685,0.0476391271507578,0.0,0.0,15.0
SZwaDmpxrR4,54.70622916666667,48000.0,0.09813692,0.9141627,0.1073516979813575,28.878521,0.0240004181187853,10.0,0.18279454007941662,35.0
uKUACJtEhyg,16.741604166666665,48000.0,0.11920233,0.5362104,0.2223051339387893,75.73518,0.0445231638136942,0.0,0.0,26.0
v59VpMQ-tY0,54.07929166666667,48000.0,0.051452674,0.721769,0.0712869018316268,70.27156,0.0295163607926528,0.0,0.0,73.0
3AUZNmzwpDQ,15.0233125,48000.0,0.023031155,0.12485048,0.1844698935747146,50.022186,0.0498625604373669,0.0,0.0,50.0
R2Io2wPpyYw,92.416,48000.0,0.1771137,1.325144,0.1336561888456344,30.59272,0.0512059109924985,4.0,0.0432825484764543,36.0
tTrTrjypvbw,14.570541666666667,48000.0,0.06477985,0.5131825,0.1262315958738327,65.52308,0.0204087979273426,0.0,0.0,73.0
VUr2cuwt6cY,108.77866666666668,48000.0,0.056392953,0.49698088,0.1134710684418678,45.22088,0.0617176680158594,31.0,0.2849823494802902,67.0
GFZElm7--4I,5.12,48000.0,0.11387656,1.0008253,0.1137826591730117,64.50808,0.0129866570296257,0.0,0.0,61.0
5RMVjmtd3Qc,177.470125,48000.0,0.20232439,1.1974933,0.1689565926790237,131.81398,0.0724912767929588,0.0,0.0,27.0
SSIWf5bgJcc,60.00097916666667,48000.0,0.03273915,0.6708237,0.0488044060766696,79.727036,0.0312911385198187,0.0,0.0,73.0
cI6OK3LW9bo,25.99475,48000.0,0.17222796,1.0478725,0.1643596440553665,35.07339,0.0436901565063576,0.0,0.0,4.0
d5_AVeBPB-w,49.7139375,48000.0,0.019267065,0.30572826,0.0630202293395996,30.430836,0.0264751939296824,0.0,0.0,70.0
EjxvOjzIZUo,175.27466666666666,48000.0,0.030455643,0.47810254,0.0637010708451271,23.512402,0.0301655776486338,0.0,0.0,70.0
jtG_rymALGc,24.915020833333333,48000.0,0.29103157,1.2403886,0.2346293479204177,190.76553,0.0469696881019905,0.0,0.0,3.0
FQMotyGHs6Y,13.664958333333333,48000.0,0.30762744,1.2241752,0.2512936294078827,51.182858,0.0657317210657176,0.0,0.0,15.0
cxF0qE0aWkQ,59.9075,48000.0,0.010254775,0.219131,0.0467974655330181,20.41557,0.0343619780076108,3.0,0.05007720235362851,70.0
TvTUaK08mFg,18.738520833333332,48000.0,0.36459017,1.3464446,0.270779937505722,33.438026,0.0403822766967842,0.0,0.0,10.0
tBjm07dNphY,30.000979166666667,48000.0,0.22060691,1.1928959,0.184933915734291,44.848637,0.0570455877288482,0.0,0.0,41.0
rSiZaeHW0HA,35.5033125,48000.0,0.09832543,1.1732473,0.0838062241673469,23.449697,0.0242233849316611,5.0,0.14083192941503697,35.0
Py6cmi0qcQ4,11.435833333333331,48000.0,0.11753027,0.8352746,0.1407085508108139,48.088997,0.042864540860904,0.0,0.0,61.0
y_6ON6nRQbU,8.301145833333333,48000.0,0.14766484,1.267257,0.1165232062339782,60.981956,0.0768438101732991,0.0,0.0,28.0
gG7fofIKyJY,26.749395833333335,48000.0,0.069770195,0.88475615,0.0788581073284149,27.443962,0.0283738521107456,6.0,0.22430413147960507,35.0
ibNNL_dDyko,58.24727083333333,48000.0,0.2872258,1.2258323,0.2343108505010604,32.22952,0.0430876685245376,0.0,0.0,15.0
JzbQV07YnGQ,5.0851875,48000.0,0.36970297,1.197953,0.3086122572422027,33.24902,0.021630757009958,0.0,0.0,10.0
k1DfJ4UqJkc,41.389583333333334,48000.0,0.01063839,0.24664965,0.0431315824389457,20.748878,0.0343920602776346,0.0,0.0,70.0
VbPmibKwVuA,11.389395833333332,48000.0,0.04614936,1.0213362,0.045185275375843,23.818386,0.0251021367333801,3.0,0.26340290950463796,2.0
SOUubUp5RX4,11.8421875,48000.0,0.27009532,1.3103653,0.2061221450567245,49.78802,0.0570379303555355,0.0,0.0,15.0
BWq5cjx3uV4,48.57697916666667,48000.0,0.02341831,0.74618447,0.0313840731978416,32.881187,0.1218427337746981,17.0,0.34996000763393154,40.0
DkA8dnvLps0,8.568979166666667,48000.0,0.09313573,0.7867308,0.1183832213282585,23.266872,0.0053741303249378,0.0,0.0,20.0
iPc6ZIdydeo,5.050354166666667,48000.0,0.123642765,0.6357416,0.1944858878850937,37.73277,0.0135668018196202,0.0,0.0,26.0
9lyWdYB2QJQ,21.269479166666667,48000.0,0.006160342,0.15626734,0.0394218116998672,21.151533,0.0315084586466165,1.0,0.04701572578077939,70.0
Evuc72kCJos,23.127083333333335,48000.0,0.040722724,0.58983594,0.069040760397911,24.512962,0.0261598536912171,0.0,0.0,70.0
lR6VGkjbLX4,23.034208333333332,48000.0,0.21982674,1.1329064,0.1940378695726394,29.985535,0.0553376374421296,0.0,0.0,41.0
TubXYVS2MR8,38.30133333333333,48000.0,0.08703699,0.6237385,0.139540821313858,31.043861,0.0440119395711501,0.0,0.0,55.0
_VyII-BeaqI,30.90577083333333,48000.0,0.07782391,0.9965004,0.078097216784954,32.31232,0.0410777974572981,4.0,0.12942566686237805,17.0
CotKCohnCTM,25.194666666666667,48000.0,0.14961733,1.0404437,0.1438014656305313,43.998394,0.034863033286606,0.0,0.0,4.0
eemSoOnmf0E,7.709041666666667,48000.0,0.11591134,0.869689,0.1332790702581405,71.390976,0.0420752560943983,0.0,0.0,31.0
UxiyallgDGc,61.23102083333333,48000.0,0.13696274,1.1229157,0.1219706311821937,28.719406,0.0326668746461853,14.0,0.22864227656937236,35.0
Tei_JT1wdqA,5.8453333333333335,48000.0,0.25861454,1.1269634,0.2294791042804718,51.48725,0.0433111694558287,0.0,0.0,57.0
ZAm5Ql9_bgc,13.061229166666667,48000.0,0.069738366,0.92606324,0.0753062665462493,30.340782,0.027613600127551,5.0,0.38281236292526066,52.0
